Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
5:30 PM,6:29 PM,Session w. Jesse,1602889,164,59,54,72%,141,886,171,2019-01-28,1,4,14,28,12,0,0,4,28,84,48,0,0

Time,hr
2018-09-08 11:11,121
2018-09-08 11:12,127
2018-09-08 11:13,122
2018-09-08 11:14,136
2018-09-08 11:15,151
2018-09-08 11:16,160
2018-09-08 11:17,163
2018-09-08 11:18,164
2018-09-08 11:19,158
2018-09-08 11:20,152
2018-09-08 11:21,162
2018-09-08 11:22,147
2018-09-08 11:23,131
2018-09-08 11:24,142
2018-09-08 11:25,142
2018-09-08 11:26,155
2018-09-08 11:27,154
2018-09-08 11:28,153
2018-09-08 11:29,154
2018-09-08 11:30,131
2018-09-08 11:31,147
2018-09-08 11:32,158
2018-09-08 11:33,142
2018-09-08 11:34,148
2018-09-08 11:35,159
2018-09-08 11:36,163
2018-09-08 11:37,170
2018-09-08 11:38,170
2018-09-08 11:39,166
2018-09-08 11:40,168
2018-09-08 11:41,169
2018-09-08 11:42,167
2018-09-08 11:43,153
2018-09-08 11:44,138
2018-09-08 11:45,154
2018-09-08 11:46,143
2018-09-08 11:47,151
2018-09-08 11:48,147
2018-09-08 11:49,138
2018-09-08 11:50,142
2018-09-08 11:51,151
2018-09-08 11:52,148
2018-09-08 11:53,138
2018-09-08 11:54,133
2018-09-08 11:55,139
2018-09-08 11:56,153
2018-09-08 11:57,151
2018-09-08 11:58,153
2018-09-08 11:59,147
2018-09-08 12:00,148
2018-09-08 12:01,148
2018-09-08 12:02,146
2018-09-08 12:03,152
2018-09-08 12:04,145
2018-09-08 12:05,142
2018-09-08 12:06,140
2018-09-08 12:07,144
2018-09-08 12:08,145
2018-09-08 12:09,148
2018-09-08 12:10,138
2018-09-08 12:11,132
2018-09-08 12:12,135
2018-09-08 12:13,146
2018-09-08 12:14,146
2018-09-08 12:15,148
2018-09-08 12:16,141
2018-09-08 12:17,136
2018-09-08 12:18,131
2018-09-08 12:19,132
2018-09-08 12:20,137
2018-09-08 12:21,153
2018-09-08 12:22,156
2018-09-08 12:23,138
2018-09-08 12:24,129
2018-09-08 12:25,138
2018-09-08 12:26,157
2018-09-08 12:27,146
2018-09-08 12:28,127
2018-09-08 12:29,131
2018-09-08 12:30,128
2018-09-08 12:31,135
2018-09-08 12:32,128
2018-09-08 12:33,119
2018-09-08 12:34,97
2018-09-08 12:35,97
2018-09-08 12:36,95

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:32 PM,8:21 PM,Short walk,1267537,113,50,45,67%,130,677,171,2018-09-07,0,5,30,12,3,0,0,5,60,36,12,0,0

Time,hr
2018-09-07 19:32,102
2018-09-07 19:33,109
2018-09-07 19:34,114
2018-09-07 19:35,120
2018-09-07 19:36,129
2018-09-07 19:37,135
2018-09-07 19:38,119
2018-09-07 19:39,120
2018-09-07 19:40,124
2018-09-07 19:41,129
2018-09-07 19:42,136
2018-09-07 19:43,130
2018-09-07 19:44,122
2018-09-07 19:45,121
2018-09-07 19:46,117
2018-09-07 19:47,120
2018-09-07 19:48,133
2018-09-07 19:49,145
2018-09-07 19:50,149
2018-09-07 19:51,123
2018-09-07 19:52,119
2018-09-07 19:53,120
2018-09-07 19:54,120
2018-09-07 19:55,118
2018-09-07 19:56,123
2018-09-07 19:57,134
2018-09-07 19:58,126
2018-09-07 19:59,146
2018-09-07 20:00,153
2018-09-07 20:01,162
2018-09-07 20:02,118
2018-09-07 20:03,118
2018-09-07 20:04,139
2018-09-07 20:05,140
2018-09-07 20:06,128
2018-09-07 20:07,127
2018-09-07 20:08,135
2018-09-07 20:09,144
2018-09-07 20:10,158
2018-09-07 20:11,125
2018-09-07 20:12,133
2018-09-07 20:13,145
2018-09-07 20:14,148
2018-09-07 20:15,127
2018-09-07 20:16,132
2018-09-07 20:17,133
2018-09-07 20:18,138
2018-09-07 20:19,140
2018-09-07 20:20,114
2018-09-07 20:21,108

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:56 PM,9:58 PM,Gym and walk,1267537,325,123,109,71%,138,1832,179,2018-09-06,1,12,37,53,19,1,0,12,74,159,76,4,0

Time,hr
2018-09-06 19:56,104
2018-09-06 19:57,105
2018-09-06 19:58,117
2018-09-06 19:59,121
2018-09-06 20:00,128
2018-09-06 20:01,133
2018-09-06 20:02,148
2018-09-06 20:03,144
2018-09-06 20:04,131
2018-09-06 20:05,135
2018-09-06 20:06,142
2018-09-06 20:07,147
2018-09-06 20:08,153
2018-09-06 20:09,150
2018-09-06 20:10,152
2018-09-06 20:11,141
2018-09-06 20:12,139
2018-09-06 20:13,145
2018-09-06 20:14,138
2018-09-06 20:15,138
2018-09-06 20:16,139
2018-09-06 20:17,137
2018-09-06 20:18,133
2018-09-06 20:19,147
2018-09-06 20:20,173
2018-09-06 20:21,173
2018-09-06 20:22,157
2018-09-06 20:23,138
2018-09-06 20:24,128
2018-09-06 20:25,113
2018-09-06 20:26,115
2018-09-06 20:27,125
2018-09-06 20:28,147
2018-09-06 20:29,167
2018-09-06 20:30,158
2018-09-06 20:31,164
2018-09-06 20:32,175
2018-09-06 20:33,167
2018-09-06 20:34,164
2018-09-06 20:35,136
2018-09-06 20:36,125
2018-09-06 20:37,138
2018-09-06 20:38,150
2018-09-06 20:39,157
2018-09-06 20:40,141
2018-09-06 20:41,158
2018-09-06 20:42,148
2018-09-06 20:43,157
2018-09-06 20:44,155
2018-09-06 20:45,146
2018-09-06 20:46,150
2018-09-06 20:47,159
2018-09-06 20:48,163
2018-09-06 20:49,154
2018-09-06 20:50,138
2018-09-06 20:51,126
2018-09-06 20:52,138
2018-09-06 20:53,148
2018-09-06 20:54,143
2018-09-06 20:55,150
2018-09-06 20:56,133
2018-09-06 20:57,153
2018-09-06 20:58,154
2018-09-06 20:59,126
2018-09-06 21:00,130
2018-09-06 21:01,143
2018-09-06 21:02,144
2018-09-06 21:03,133
2018-09-06 21:04,131
2018-09-06 21:05,156
2018-09-06 21:06,157
2018-09-06 21:07,141
2018-09-06 21:08,148
2018-09-06 21:09,147
2018-09-06 21:10,149
2018-09-06 21:11,143
2018-09-06 21:12,152
2018-09-06 21:13,137
2018-09-06 21:14,130
2018-09-06 21:15,126
2018-09-06 21:16,125
2018-09-06 21:17,137
2018-09-06 21:18,142
2018-09-06 21:19,145
2018-09-06 21:20,141
2018-09-06 21:21,138
2018-09-06 21:22,137
2018-09-06 21:23,142
2018-09-06 21:24,134
2018-09-06 21:25,137
2018-09-06 21:26,134
2018-09-06 21:27,137
2018-09-06 21:28,137
2018-09-06 21:29,139
2018-09-06 21:30,143
2018-09-06 21:31,140
2018-09-06 21:32,126
2018-09-06 21:33,127
2018-09-06 21:34,126
2018-09-06 21:35,105
2018-09-06 21:36,101
2018-09-06 21:37,102
2018-09-06 21:38,103
2018-09-06 21:39,101
2018-09-06 21:40,98
2018-09-06 21:41,105
2018-09-06 21:42,124
2018-09-06 21:43,140
2018-09-06 21:44,142
2018-09-06 21:45,148
2018-09-06 21:46,139
2018-09-06 21:47,130
2018-09-06 21:48,133
2018-09-06 21:49,141
2018-09-06 21:50,152
2018-09-06 21:51,153
2018-09-06 21:52,136
2018-09-06 21:53,128
2018-09-06 21:54,129
2018-09-06 21:55,137
2018-09-06 21:56,119
2018-09-06 21:57,108
2018-09-06 21:58,113

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
8:34 PM,9:46 PM,Walk,1267537,165,73,68,67%,131,1002,160,2018-09-05,0,4,49,17,3,0,0,4,98,51,12,0,0

Time,hr
2018-09-05 20:34,110
2018-09-05 20:35,124
2018-09-05 20:36,121
2018-09-05 20:37,125
2018-09-05 20:38,125
2018-09-05 20:39,129
2018-09-05 20:40,139
2018-09-05 20:41,121
2018-09-05 20:42,120
2018-09-05 20:43,133
2018-09-05 20:44,143
2018-09-05 20:45,126
2018-09-05 20:46,123
2018-09-05 20:47,125
2018-09-05 20:48,133
2018-09-05 20:49,145
2018-09-05 20:50,146
2018-09-05 20:51,144
2018-09-05 20:52,139
2018-09-05 20:53,130
2018-09-05 20:54,129
2018-09-05 20:55,134
2018-09-05 20:56,130
2018-09-05 20:57,131
2018-09-05 20:58,127
2018-09-05 20:59,128
2018-09-05 21:00,127
2018-09-05 21:01,134
2018-09-05 21:02,145
2018-09-05 21:03,157
2018-09-05 21:04,152
2018-09-05 21:05,130
2018-09-05 21:06,121
2018-09-05 21:07,120
2018-09-05 21:08,129
2018-09-05 21:09,133
2018-09-05 21:10,127
2018-09-05 21:11,138
2018-09-05 21:12,157
2018-09-05 21:13,152
2018-09-05 21:14,132
2018-09-05 21:15,123
2018-09-05 21:16,117
2018-09-05 21:17,117
2018-09-05 21:18,119
2018-09-05 21:19,122
2018-09-05 21:20,127
2018-09-05 21:21,125
2018-09-05 21:22,116
2018-09-05 21:23,136
2018-09-05 21:24,152
2018-09-05 21:25,151
2018-09-05 21:26,141
2018-09-05 21:27,133
2018-09-05 21:28,128
2018-09-05 21:29,130
2018-09-05 21:30,132
2018-09-05 21:31,132
2018-09-05 21:32,129
2018-09-05 21:33,124
2018-09-05 21:34,119
2018-09-05 21:35,123
2018-09-05 21:36,129
2018-09-05 21:37,129
2018-09-05 21:38,143
2018-09-05 21:39,150
2018-09-05 21:40,126
2018-09-05 21:41,119
2018-09-05 21:42,126
2018-09-05 21:43,132
2018-09-05 21:44,120
2018-09-05 21:45,106
2018-09-05 21:46,100

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:24 PM,9:31 PM,Bit of gym, bit of walking.,1267537,372,127,120,74%,143,1991,174,2018-09-04,1,6,25,64,30,1,0,6,50,192,120,4,0

Time,hr
2018-09-04 19:24,99
2018-09-04 19:25,98
2018-09-04 19:26,97
2018-09-04 19:27,114
2018-09-04 19:28,111
2018-09-04 19:29,119
2018-09-04 19:30,134
2018-09-04 19:31,145
2018-09-04 19:32,134
2018-09-04 19:33,131
2018-09-04 19:34,137
2018-09-04 19:35,143
2018-09-04 19:36,155
2018-09-04 19:37,152
2018-09-04 19:38,148
2018-09-04 19:39,140
2018-09-04 19:40,135
2018-09-04 19:41,140
2018-09-04 19:42,139
2018-09-04 19:43,139
2018-09-04 19:44,131
2018-09-04 19:45,126
2018-09-04 19:46,112
2018-09-04 19:47,113
2018-09-04 19:48,128
2018-09-04 19:49,131
2018-09-04 19:50,135
2018-09-04 19:51,164
2018-09-04 19:52,166
2018-09-04 19:53,148
2018-09-04 19:54,126
2018-09-04 19:55,109
2018-09-04 19:56,117
2018-09-04 19:57,120
2018-09-04 19:58,122
2018-09-04 19:59,126
2018-09-04 20:00,145
2018-09-04 20:01,155
2018-09-04 20:02,167
2018-09-04 20:03,165
2018-09-04 20:04,162
2018-09-04 20:05,152
2018-09-04 20:06,144
2018-09-04 20:07,155
2018-09-04 20:08,151
2018-09-04 20:09,158
2018-09-04 20:10,157
2018-09-04 20:11,145
2018-09-04 20:12,140
2018-09-04 20:13,158
2018-09-04 20:14,152
2018-09-04 20:15,147
2018-09-04 20:16,146
2018-09-04 20:17,155
2018-09-04 20:18,166
2018-09-04 20:19,170
2018-09-04 20:20,164
2018-09-04 20:21,170
2018-09-04 20:22,166
2018-09-04 20:23,150
2018-09-04 20:24,140
2018-09-04 20:25,144
2018-09-04 20:26,150
2018-09-04 20:27,154
2018-09-04 20:28,150
2018-09-04 20:29,139
2018-09-04 20:30,159
2018-09-04 20:31,149
2018-09-04 20:32,159
2018-09-04 20:33,158
2018-09-04 20:34,147
2018-09-04 20:35,147
2018-09-04 20:36,151
2018-09-04 20:37,153
2018-09-04 20:38,160
2018-09-04 20:39,147
2018-09-04 20:40,162
2018-09-04 20:41,147
2018-09-04 20:42,162
2018-09-04 20:43,153
2018-09-04 20:44,145
2018-09-04 20:45,134
2018-09-04 20:46,132
2018-09-04 20:47,129
2018-09-04 20:48,134
2018-09-04 20:49,139
2018-09-04 20:50,134
2018-09-04 20:51,133
2018-09-04 20:52,128
2018-09-04 20:53,132
2018-09-04 20:54,129
2018-09-04 20:55,138
2018-09-04 20:56,140
2018-09-04 20:57,151
2018-09-04 20:58,151
2018-09-04 20:59,152
2018-09-04 21:00,146
2018-09-04 21:01,142
2018-09-04 21:02,148
2018-09-04 21:03,149
2018-09-04 21:04,147
2018-09-04 21:05,147
2018-09-04 21:06,146
2018-09-04 21:07,151
2018-09-04 21:08,157
2018-09-04 21:09,157
2018-09-04 21:10,160
2018-09-04 21:11,154
2018-09-04 21:12,147
2018-09-04 21:13,141
2018-09-04 21:14,145
2018-09-04 21:15,157
2018-09-04 21:16,152
2018-09-04 21:17,155
2018-09-04 21:18,148
2018-09-04 21:19,142
2018-09-04 21:20,138
2018-09-04 21:21,141
2018-09-04 21:22,148
2018-09-04 21:23,159
2018-09-04 21:24,157
2018-09-04 21:25,139
2018-09-04 21:26,135
2018-09-04 21:27,140
2018-09-04 21:28,146
2018-09-04 21:29,141
2018-09-04 21:30,130
2018-09-04 21:31,130

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
7:20 PM,8:57 PM,Jesse session,1267537,231,98,76,68%,133,1313,178,2018-09-03,11,11,30,24,21,1,0,11,60,72,84,4,0

Time,hr
2018-09-03 19:20,97
2018-09-03 19:21,93
2018-09-03 19:22,105
2018-09-03 19:23,77
2018-09-03 19:24,75
2018-09-03 19:25,75
2018-09-03 19:26,72
2018-09-03 19:27,77
2018-09-03 19:28,77
2018-09-03 19:29,100
2018-09-03 19:30,101
2018-09-03 19:31,91
2018-09-03 19:32,88
2018-09-03 19:33,99
2018-09-03 19:34,119
2018-09-03 19:35,133
2018-09-03 19:36,125
2018-09-03 19:37,112
2018-09-03 19:38,149
2018-09-03 19:39,150
2018-09-03 19:40,151
2018-09-03 19:41,120
2018-09-03 19:42,124
2018-09-03 19:43,161
2018-09-03 19:44,146
2018-09-03 19:45,155
2018-09-03 19:46,146
2018-09-03 19:47,114
2018-09-03 19:48,145
2018-09-03 19:49,160
2018-09-03 19:50,132
2018-09-03 19:51,132
2018-09-03 19:52,159
2018-09-03 19:53,151
2018-09-03 19:54,134
2018-09-03 19:55,167
2018-09-03 19:56,157
2018-09-03 19:57,132
2018-09-03 19:58,130
2018-09-03 19:59,149
2018-09-03 20:00,161
2018-09-03 20:01,169
2018-09-03 20:02,156
2018-09-03 20:03,168
2018-09-03 20:04,151
2018-09-03 20:05,132
2018-09-03 20:06,133
2018-09-03 20:07,154
2018-09-03 20:08,169
2018-09-03 20:09,148
2018-09-03 20:10,150
2018-09-03 20:11,170
2018-09-03 20:12,150
2018-09-03 20:13,168
2018-09-03 20:14,165
2018-09-03 20:15,158
2018-09-03 20:16,167
2018-09-03 20:17,149
2018-09-03 20:18,147
2018-09-03 20:19,161
2018-09-03 20:20,152
2018-09-03 20:21,161
2018-09-03 20:22,158
2018-09-03 20:23,151
2018-09-03 20:24,163
2018-09-03 20:25,160
2018-09-03 20:26,164
2018-09-03 20:27,167
2018-09-03 20:28,152
2018-09-03 20:29,139
2018-09-03 20:30,125
2018-09-03 20:31,123
2018-09-03 20:32,116
2018-09-03 20:33,120
2018-09-03 20:34,112
2018-09-03 20:35,120
2018-09-03 20:36,121
2018-09-03 20:37,134
2018-09-03 20:38,134
2018-09-03 20:39,131
2018-09-03 20:40,122
2018-09-03 20:41,123
2018-09-03 20:42,123
2018-09-03 20:43,123
2018-09-03 20:44,119
2018-09-03 20:45,122
2018-09-03 20:46,125
2018-09-03 20:47,132
2018-09-03 20:48,134
2018-09-03 20:49,131
2018-09-03 20:50,143
2018-09-03 20:51,121
2018-09-03 20:52,120
2018-09-03 20:53,111
2018-09-03 20:54,111
2018-09-03 20:55,106
2018-09-03 20:56,120
2018-09-03 20:57,135

Start,End,,,MEPs,Duration,Time in Zone,Average Effort,Average Heart Rate,Calories,Peak Heart Rate,Date,Zone 0 Mins,Zone 1 Mins,Zone 2 Mins,Zone 3 Mins,Zone 4 Mins,Zone 5 Mins,Zone 0 MEPs,Zone 1 MEPs,Zone 2 MEPs,Zone 3 MEPs,Zone 4 MEPs,Zone 5 MEPs,Class,
4:29 PM,5:39 PM,Workout,1267537,87,70,27,56%,109,619,174,2018-09-02,17,26,22,3,2,0,0,26,44,9,8,0,0

Time,hr
2018-09-02 16:29,92
2018-09-02 16:30,89
2018-09-02 16:31,68
2018-09-02 16:32,70
2018-09-02 16:33,71
2018-09-02 16:34,69
2018-09-02 16:35,73
2018-09-02 16:36,93
2018-09-02 16:37,103
2018-09-02 16:38,81
2018-09-02 16:39,90
2018-09-02 16:40,89
2018-09-02 16:41,97
2018-09-02 16:42,106
2018-09-02 16:43,105
2018-09-02 16:44,97
2018-09-02 16:45,99
2018-09-02 16:46,104
2018-09-02 16:47,115
2018-09-02 16:48,110
2018-09-02 16:49,121
2018-09-02 16:50,121
2018-09-02 16:51,112
2018-09-02 16:52,112
2018-09-02 16:53,113
2018-09-02 16:54,118
2018-09-02 16:55,117
2018-09-02 16:56,118
2018-09-02 16:57,118
2018-09-02 16:58,108
2018-09-02 16:59,107
2018-09-02 17:00,92
2018-09-02 17:01,96
2018-09-02 17:02,101
2018-09-02 17:03,104
2018-09-02 17:04,103
2018-09-02 17:05,97
2018-09-02 17:06,98
2018-09-02 17:07,99
2018-09-02 17:08,92
2018-09-02 17:09,103
2018-09-02 17:10,108
2018-09-02 17:11,104
2018-09-02 17:12,134
2018-09-02 17:13,148
2018-09-02 17:14,159
2018-09-02 17:15,172
2018-09-02 17:16,160
2018-09-02 17:17,139
2018-09-02 17:18,125
2018-09-02 17:19,121
2018-09-02 17:20,119
2018-09-02 17:21,119
2018-09-02 17:22,116
2018-09-02 17:23,122
2018-09-02 17:24,118
2018-09-02 17:25,116
2018-09-02 17:26,118
2018-09-02 17:27,116
2018-09-02 17:28,117
2018-09-02 17:29,119
2018-09-02 17:30,123
2018-09-02 17:31,119
2018-09-02 17:32,122
2018-09-02 17:33,122
2018-09-02 17:34,119
2018-09-02 17:35,111
2018-09-02 17:36,91
2018-09-02 17:37,101
2018-09-02 17:38,105
2018-09-02 17:39,106

